FID,t_nr,vejnavn,beskrivelse,husnummer,type,taelling_type,ktj_7_19,tung_pct,aadt_koretojer,hvdt_koretojer,cykler_7_19,ladcykler_pct,aadt_cykler,hvdt_cykler,fod_7_19,aadt_fod_7_19,hvdt_fod_7_19,fod_7_21,aadt_fod_7_21,hvdt_fod_7_21,fod_7_24,aadt_fod_7_24,hvdt_fod_7_24,aadt_fod_label,taelle_dato,aar,link,tung_pct_real,ladcykler_pct_real,lastbiler_7_19,lastbiler_pct,elloebehjul_7_19,elloebehjul_pct,andre_busser_7_19,ogc_fid,wkb_geometry
trafiktaelling.1013,10108,Nybrogade,,22,100,Øvrige tællinger,909,"0,5",1100,1200,1359,,1400,1700,3740,4400,4500,,,,,,,4400,20230926,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/H7frmZJT57.pdf,0.5,,,,,,,1013,POINT (12.576096831360365 55.676261898967994)
trafiktaelling.1014,10109,Belvederebroen,,,100,Øvrige tællinger,,,,,1236,,1300,1500,324,400,400,,,,,,,400,20210915,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DAAeVIoKml.pdf,,,,,,,,1014,POINT (12.553151883680954 55.65596556889659)
trafiktaelling.1015,10110,Bernstoffsgade,FOD,4,3,Andre faste tællinger,,,,,,,,,17373,20300,21000,,,,,,,20300,20170608,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/2f05wruNhb.pdf,,,,,,,,1015,POINT (12.564963255557165 55.673903153779776)
trafiktaelling.1016,10111,Frederiksborggade,FOD,37,100,Øvrige tællinger,,,,,,,,,10063,11800,12200,,,,,,,11800,20170620,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kvpxqS1AJl.pdf,,,,,,,,1016,POINT (12.566525321265258 55.6855308077827)
trafiktaelling.1017,10112,Frederiksholms Kanal,FOD,12,100,Øvrige tællinger,,,,,,,,,5287,6200,6400,,,,,,,6200,20230926,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pBPfpkrUal.pdf,,,,,,,,1017,POINT (12.576122739033346 55.67500432855457)
trafiktaelling.1018,10113,Frederiksholms Kanal,FOD,28A,100,Øvrige tællinger,,,,,,,,,1406,1600,1700,,,,,,,1600,20170621,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/N416CSCx0n.pdf,,,,,,,,1018,POINT (12.57811522822455 55.6733649561048)
trafiktaelling.1019,10115,Gothersgade,FOD,3,100,Øvrige tællinger,,,,,,,,,10613,12400,12800,,,,,,,12400,20170622,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/iPn8b6beUU.pdf,,,,,,,,1019,POINT (12.584931929327317 55.681480310256525)
trafiktaelling.1020,10118,Sankt Annæ Plads,,5,100,Øvrige tællinger,2467,,2900,3200,1726,,1800,2100,,,,,,,,,,,20170613,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/TJEb3Mrm20.pdf,,,,,,,,1020,POINT (12.589371505749039 55.68223509899562)
trafiktaelling.1021,10120,"Torvegade, ved Ravelinen",FOD,,100,Øvrige tællinger,,,,,,,,,4075,4800,4900,,,,,,,4800,20230912,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/z4wDKXJMLM.pdf,,,,,,,,1021,POINT (12.59524647045448 55.670274108752125)
trafiktaelling.1022,10121,Vendersgade,FOD,16,100,Øvrige tællinger,,,,,,,,,3936,4600,4800,,,,,,,4600,20170620,2017,https://kk.sites.itera.dk/apps/kk_trafik/pdf/8UEnl1s1Av.pdf,,,,,,,,1022,POINT (12.566758507000928 55.68459146080963)
trafiktaelling.1023,10124,Bernstoffsgade,FOD,24,100,Øvrige tællinger,,,,,,,,,13035,15300,15800,,,,,,,15300,20170823,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/wLjv1WaGSt.pdf,,,,,,,,1023,POINT (12.567113018790247 55.67184633818916)
trafiktaelling.1024,10127,Halmtorvet,FOD,21,100,Øvrige tællinger,2721,"3,3",3200,3600,8427,"3,2",8700,10300,,,,,,,,,,,20170926,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/B3cuTdUanj.pdf,3.29999995,3.20000005,81,,,,,1024,POINT (12.557996527753566 55.66906619678808)
trafiktaelling.1025,10128,Valby Langgade,Ø.f. Langgade Station,126,100,Øvrige tællinger,8280,"3,1",9700,10800,3001,"2,8",3100,3700,,,,,,,,,,,20180130,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/epXv9uUmhX.pdf,3.0999999,2.79999995,110,,,,,1025,POINT (12.504911114033156 55.66666324681025)
trafiktaelling.1026,10130,Center Boulevard-Arne Jacobsens Allé,,-,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180130,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/K4TayyQnA7.pdf,,,,,,,,1026,POINT (12.572103725602853 55.63153307630569)
trafiktaelling.1027,10131,Strandpromenaden,,19,100,Øvrige tællinger,13287,"8,5",15500,17400,2602,"2,1",2700,3200,,,,,,,,,,,20170831,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fpjHVj2jtu.pdf,8.5,2.0999999,1034,,,,,1027,POINT (12.583309980721666 55.718149752956286)
trafiktaelling.1028,10134,Nørregade,FOD,40,100,Øvrige tællinger,,,,,,,,,7030,8200,8500,,,,,,,8200,20230608,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/YdiJW7uc1o.pdf,,,,,,,,1028,POINT (12.571046110215686 55.682182628766846)
trafiktaelling.1029,10135,Marmorbroen,FOD,,100,Øvrige tællinger,448,,500,600,295,,300,400,3234,3800,3900,,,,,,,3800,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/uHnFBHIMUI.pdf,,,,,,,,1029,POINT (12.576740619629756 55.67483011527256)
trafiktaelling.1030,10136,Prinsensbro,FOD,,100,Øvrige tællinger,,,,,,,,,2609,3100,3200,,,,,,,3100,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/ZQ3JvX1eAF.pdf,,,,,,,,1030,POINT (12.577588857962073 55.674177913913255)
trafiktaelling.1031,10137,Prinsensbro,TRAFIK,,100,Øvrige tællinger,556,"4,5",700,700,3964,,4100,4800,,,,,,,,,,,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Bm8C0tboDv.pdf,4.5,,20,,,,,1031,POINT (12.577654867943673 55.67423921862359)
trafiktaelling.1032,10138,Tøjhusgade,TRAFIK,9,100,Øvrige tællinger,129,"3,9",200,200,3557,,3700,4300,,,,,,,,,,,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/R6fPoxwaXe.pdf,3.9000001,,4,,,,,1032,POINT (12.578656908352428 55.674606792983205)
trafiktaelling.1033,10139,Højbro,FOD,,100,Øvrige tællinger,,,,,,,,,8487,9900,10300,,,,,,,9900,20230926,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/IhJ1hpuQim.pdf,,,,,,,,1033,POINT (12.57982534571173 55.677608097692506)
trafiktaelling.1034,10144,Hannemanns Allé,,25,100,Øvrige tællinger,11066,"5,7",12900,14500,396,"6,6",400,500,,,,,,,,,,,20180530,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/0ALX64iSiX.pdf,5.69999981,6.5999999,471,,,,,1034,POINT (12.577299526406986 55.62635112587107)
trafiktaelling.1035,10145,Ørestads Boulevard,sf Hannemanns Allé,-,100,Øvrige tællinger,12561,"5,8",14700,16500,1607,"4,1",1700,2000,,,,,,,,,,,20180530,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ajNWunCVff.pdf,5.80000019,4.0999999,607,,,,,1035,POINT (12.577824503982114 55.625583264242124)
trafiktaelling.1036,10146,Strandvejen,syd for Strandøre,32D,100,Øvrige tællinger,15898,"3,7",18600,20800,6250,"2,1",6400,7600,,,,,,,,,,,20180503,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/WQUF679IUP.pdf,3.70000005,2.0999999,203,,,,,1036,POINT (12.577270461827224 55.72137407739207)
trafiktaelling.1037,10147,Salingvej-Randbølvej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/xim1pwx9Hl.pdf,,,,,,,,1037,POINT (12.495904960879255 55.6935205845974)
trafiktaelling.1038,10148,Sallingvej-Åbakkevej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Kytln1dCZQ.pdf,,,,,,,,1038,POINT (12.499641528595216 55.692883712613906)
trafiktaelling.1039,10149,Sallingvej-Morsøvej-Rebildvej-Gyvelvej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/02fI72xWZy.pdf,,,,,,,,1039,POINT (12.506902890664449 55.693103807496584)
trafiktaelling.1040,10150,Tøjhusgade,FOD,9,100,Øvrige tællinger,,,,,,,,,1892,2200,2300,,,,,,,2200,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Oy6aUW1jF0.pdf,,,,,,,,1040,POINT (12.578791402121581 55.67460228370171)
trafiktaelling.1041,10151,Linnésgade,,12,100,Øvrige tællinger,35,"0,1",0,0,418,,400,500,4527,5300,5500,,,,,,,5300,20180503,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/UiOen5uDM5.pdf,0.1,,,,,,,1041,POINT (12.569577361692945 55.68311969218499)
trafiktaelling.1042,10152,Alfred Nobels Bro,CYK + FOD,,100,Øvrige tællinger,,,,,3034,"5,7",3100,3700,857,1000,1000,,,,,,,1000,20220929,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pBnHB1o33t.pdf,,5.69999981,,,,,,1042,POINT (12.555967114060318 55.653255697365324)
trafiktaelling.1043,10154,Frederikssundsvej,FOD,321/312A,100,Øvrige tællinger,,,,,,,,,1784,2100,2200,,,,,,,2100,20190620,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/3I9eFmNcKX.pdf,,,,,,,,1043,POINT (12.473773197549951 55.71142923341995)
trafiktaelling.1044,10155,Istedgade,FOD,100,100,Øvrige tællinger,,,,,,,,,5287,6200,6400,,,,,,,6200,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/hM2bx5sj0d.pdf,,,,,,,,1044,POINT (12.552195356129229 55.668921292340706)
trafiktaelling.1045,10156,Vesterbrogade,FOD,124,100,Øvrige tællinger,,,,,,,,,7253,8500,8800,,,,,,,8500,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/dMV0QpTgFQ.pdf,,,,,,,,1045,POINT (12.543474781288985 55.67095808827138)
trafiktaelling.1046,10156,Nørrebrogade,FOD,148,100,Øvrige tællinger,,,,,,,,,7253,8500,8800,,,,,,,8500,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/dMV0QpTgFQ.pdf,,,,,,,,1046,POINT (12.54826274878456 55.694818544498865)
trafiktaelling.1047,10157,Valby Langgade,FOD,44B/49B,100,Øvrige tællinger,,,,,,,,,4571,5300,5500,,,,,,,5300,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/y4ILRuwvdd.pdf,,,,,,,,1047,POINT (12.516597995179225 55.66668003293783)
trafiktaelling.1048,10158,Vesterbrogade,FOD,34/41,100,Øvrige tællinger,,,,,,,,,7288,8500,8800,,,,,,,8500,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/1jIlqMApOA.pdf,,,,,,,,1048,POINT (12.556516584739832 55.672560944793815)
trafiktaelling.1049,10161,Jægersborggade,FOD,12/15,100,Øvrige tællinger,,,,,,,,,3897,4600,4700,,,,,,,4600,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/3LWtDmKL8t.pdf,,,,,,,,1049,POINT (12.544856915173208 55.692129492430404)
trafiktaelling.1050,10166,Lille Langebro,cykel- og gangbro ,-,2,Søsnittet,,,,,16198,"3,7",16700,19800,4768,5600,5800,,,,,,,5600,20230926,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/rUYe2y1VDI.pdf,,3.70000005,,,72,"0,3",,1050,POINT (12.579843934136612 55.67102821877832)
trafiktaelling.1051,10168,Fælledvej,FOD,1/4,100,Øvrige tællinger,,,,,,,,,4098,4800,5000,,,,,,,4800,20090422,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/RFXcYlFIF5.pdf,,,,,,,,1051,POINT (12.55986829910906 55.688487715379985)
trafiktaelling.1052,10169,Borgbjergsvej,FOD,8,100,Øvrige tællinger,,,,,,,,,1278,1500,1500,,,,,,,1500,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/o9JvYfc8r9.pdf,,,,,,,,1052,POINT (12.538436464028333 55.65260753488689)
trafiktaelling.1053,10170,Borgbjergsvej,FOD,51,100,Øvrige tællinger,,,,,,,,,1050,1200,1300,,,,,,,1200,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/p8bI2WZLQ9.pdf,,,,,,,,1053,POINT (12.534963182497544 55.64933829880899)
trafiktaelling.1054,10173,Elmegade,FOD,8,100,Øvrige tællinger,,,,,,,,,4608,5400,5600,,,,,,,5400,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/XmkUqG2oqH.pdf,,,,,,,,1054,POINT (12.558448890617846 55.68976581992901)
trafiktaelling.1055,10173,Fælledparken,CYKL+FODG,,100,Øvrige tællinger,,,,,,,,,4608,5400,5600,,,,,,,5400,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/XmkUqG2oqH.pdf,,,,,,,,1055,POINT (12.570894438060792 55.696425668443126)
trafiktaelling.1056,10178,Karens Minde v. Thomas Koppels Allé,CYKL+FODG,,100,Øvrige tællinger,,,,,88,,100,100,304,400,400,,,,,,,400,20190828,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/IUMlw0gpT9.pdf,,,,,,,,1056,POINT (12.530960063914618 55.64589713236023)
trafiktaelling.1057,10179,Kirsebærhaven,TRAFIK,10,100,Øvrige tællinger,621,,700,800,534,,600,700,701,800,800,,,,,,,800,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/ZvKrmh4aZz.pdf,,,,,,,,1057,POINT (12.503275444518245 55.64937903079857)
trafiktaelling.1058,10180,Karens Minde v. Wagnersvej,CYKL+FODG,,100,Øvrige tællinger,,,,,357,,400,400,607,700,700,,,,,,,700,20190828,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/xLwITwUsdy.pdf,,,,,,,,1058,POINT (12.529619140351258 55.64710829706535)
trafiktaelling.1059,10181,Scandiagade,FOD,68,100,Øvrige tællinger,,,,,,,,,445,500,500,,,,,,,500,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Mz83n15NXd.pdf,,,,,,,,1059,POINT (12.53774214924108 55.64960126477536)
trafiktaelling.1060,10182,Scandiagade,FOD,70,100,Øvrige tællinger,,,,,,,,,325,400,400,,,,,,,400,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pkpB6WC2Zm.pdf,,,,,,,,1060,POINT (12.537364145394935 55.64953197814127)
trafiktaelling.1061,10183,Vigerslevvej,Vigerslevparken indgang ved Folehaven,242,100,Øvrige tællinger,,,,,311,,300,400,187,200,200,,,,,,,200,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/6VNO2tE9O0.pdf,,,,,,,,1061,POINT (12.48771007861509 55.652330930539954)
trafiktaelling.1062,10184,Vigerslevvej,Vigerslevparken indgang ved Kirsebærhaven,310,100,Øvrige tællinger,,,,,,,,,91,100,100,,,,,,,100,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/9e7YTuq76X.pdf,,,,,,,,1062,POINT (12.493484889575178 55.64757289020528)
trafiktaelling.1063,10186,Vigerslevvej,Vigerslevparken indgang ved Åhaven,282A,100,Øvrige tællinger,,,,,1092,,1100,1300,313,400,400,,,,,,,400,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/03hA3UXvRr.pdf,,,,,,,,1063,POINT (12.490346262018098 55.64914445274856)
trafiktaelling.1064,10188,Sundby Kirkegård (gamle del),OPHOLD,,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20180823,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/G84cIryDlW.pdf,,,,,,,,1064,POINT (12.619803169924449 55.65695014036671)
trafiktaelling.1065,10189,Sundbyhave,OPHOLD,,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20180823,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/L0fM7FLX5s.pdf,,,,,,,,1065,POINT (12.61701492910821 55.65459246447648)
trafiktaelling.1066,10190,Fælledparken - v. indgang fra Øster Allé,OPHOLD,,101,Krydstællinger,,,,,3017,,3100,3700,1525,1800,1800,,,,,,,1800,20090924,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/wxpzOoO3Wz.pdf,,,,,,,,1066,POINT (12.569539076053983 55.7023366152843)
trafiktaelling.1067,10192,Peter Fabers Gade,nordøst for Nørrebrogade,7,100,Øvrige tællinger,716,"1,8",800,900,1413,,1500,1700,997,1200,1200,,,,,,,1200,20100421,2010,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DkFOekgozl.pdf,1.79999995,,,,,,,1067,POINT (12.555245843493017 55.69100325701386)
trafiktaelling.1068,10193,Stengade,sydvest for Nørrebrogade,2,100,Øvrige tællinger,,,,,,,,,905,1100,1100,,,,,,,1100,20100421,2010,https://kk.sites.itera.dk/apps/kk_trafik/pdf/M9dSbp4F0y.pdf,,,,,,,,1068,POINT (12.557008087062215 55.68902867255583)
trafiktaelling.1069,10194,Bådehavnsgade-Sjællandsbroen,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190619,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/AK1FDf4kQq.pdf,,,,,,,,1069,POINT (12.542585048831418 55.646037580550065)
trafiktaelling.1070,10195,Sydhavnsgade-Borgmester Christiansens Gade-Frederi,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190912,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DXPPHokkIC.pdf,,,,,,,,1070,POINT (12.542233637720143 55.64665981581373)
trafiktaelling.1071,10196,Vejlands Allé-Artillerivej-Selinevej,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190912,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/5YAzg5B6gk.pdf,,,,,,,,1071,POINT (12.563594727350985 55.641493677099824)
trafiktaelling.1072,10197,Vejlands Allé-Center Boulvard,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20181218,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/meeZJsT6GB.pdf,,,,,,,,1072,POINT (12.57594415921005 55.640978432494705)
trafiktaelling.1073,10198,Vejlands Allé-Motorvejen_vestlig fletning,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190910,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/EHOSSAAwi2.pdf,,,,,,,,1073,POINT (12.553338532609526 55.64102352218574)
trafiktaelling.1074,10199,Vejlands Allé-Motorvejen-østlig fletning,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190910,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/rgsS832ovx.pdf,,,,,,,,1074,POINT (12.559626691260197 55.641045182915555)
trafiktaelling.1075,10200,Slotsholmsgade,Trafik,6,100,Øvrige tællinger,3438,"9,5",4000,4500,1512,"3,6",1600,1800,,,,,,,,,,,20210615,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/OrC2eMlaU5.pdf,9.5,3.5999999,,,,,,1075,POINT (12.584753493014162 55.67509601844851)
trafiktaelling.1076,10201,Børsgade,Trafik,2,100,Øvrige tællinger,5854,"9,0",6800,7700,6230,"0,0",6400,7600,,,,,,,,,,,20210615,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/MIj9C18Iey.pdf,9,0,135,"2,3",,,6,1076,POINT (12.58424201911021 55.675724578546294)
trafiktaelling.1077,10202,Børsbroen,Trafik,-,100,Øvrige tællinger,14211,"2,2",16600,18600,14282,"0,0",14700,17400,,,,,,,,,,,20210615,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/MPwXsJsJ1P.pdf,2.20000005,0,299,"2,10",,,11,1077,POINT (12.584725418964808 55.676035619559336)
trafiktaelling.1078,10203,Holmensbro,Trafik,-,100,Øvrige tællinger,5435,"7,8",6400,7100,4531,"4,9",4700,5500,,,,,,,,,,,20210615,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/qxG6Uyjw4Z.pdf,7.80000019,4.9000001,258,"4,74",,,25,1078,POINT (12.582499588879147 55.67665694117482)
trafiktaelling.1079,10204,Folehavebroen,CYK + FOD,,100,Øvrige tællinger,,,,,1065,"5,4",1100,1300,244,300,300,,,,,,,300,20220630,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/9BuotGRNG9.pdf,,5.4000001,,,,,,1079,POINT (12.487087256771844 55.65274775487969)
trafiktaelling.1080,10206,Refshalevej,vest for Forlandet,,3,Andre faste tællinger,2473,"13,5",2900,3200,2742,"10,8",2800,3300,,,,,,,,,,,20220915,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/QhmBnaymUO.pdf,13.5,10.80000019,108,"4,36",,,31,1080,POINT (12.612286607010393 55.68447149330716)
trafiktaelling.1081,10207,Refshalevej,nord for Krudtløbsvej,,3,Andre faste tællinger,2856,"13,1",3300,3700,2756,"5,3",2800,3400,,,,,,,,,,,20230920,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/hxECS0LHM4.pdf,13.10000038,5.30000019,135,"4,73",,,41,1081,POINT (12.610923342186709 55.687412515752534)
trafiktaelling.1082,10208,Frederiksholms Kanal,TRAFIK,25,100,Øvrige tællinger,438,"1,3",500,600,220,,200,300,509,600,600,,,,,,,600,20230614,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/TpQcK53dgQ.pdf,1.29999995,,,,,,,1082,POINT (12.57859606879076 55.67372173235336)
trafiktaelling.1083,10209,Stefansgade,FOD,37,100,Øvrige tællinger,,,,,,,,,3825,4500,4600,,,,,,,4500,20210901,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/QLqSMv7Dc1.pdf,,,,,,,,1083,POINT (12.542936220216177 55.694441757294335)
trafiktaelling.1084,10210,Randersgade_Århusgade,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20210622,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/CRZmodjekL.pdf,,,,,,,,1084,POINT (12.580503915052782 55.706170502428044)
trafiktaelling.1085,10211,Vester Søgade_Kampmannsgade,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20210810,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/6e2Cbwuf3Z.pdf,,,,,,,,1085,POINT (12.559597298974323 55.67781174588489)
trafiktaelling.1086,10212,Rantzausgade,TRAFIK,2,100,Øvrige tællinger,1202,"13,4",1400,1600,7877,"5,2",8100,9600,,,,,,,,,,,20220609,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/hDbNZkxr7A.pdf,13.39999962,5.19999981,40,"3,33",,,4,1086,POINT (12.553027491639924 55.68529986361864)
trafiktaelling.1087,10213,Rantzausgade,TRAFIK,60,100,Øvrige tællinger,534,"25,7",600,700,9658,"5,5",9900,11800,,,,,,,,,,,20220609,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/SfBcvpfLIE.pdf,25.70000076,5.5,16,"3,00",,,4,1087,POINT (12.545741455386358 55.687921447736535)
trafiktaelling.1088,10214,Nordre Frihavnsgade,FOD,84,100,Øvrige tællinger,,,,,,,,,3373,3900,4100,,,,,,,3900,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/X62buyin7R.pdf,,,,,,,,1088,POINT (12.586745125537457 55.70324309382363)
trafiktaelling.1089,10215,Jagtvej,,19,100,Øvrige tællinger,13735,"4,2",16100,18000,10384,"3,8",10700,12700,,,,,,,,,,,20230509,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/YVk82dmQ4T.pdf,4.19999981,3.79999995,219,"1,59",,,19,1089,POINT (12.543294018212325 55.68947385391607)
trafiktaelling.1090,10216,Blågårdsgade,syd for Korsgade,46,100,Øvrige tællinger,1431,"2,1",1700,1900,2133,,2200,2600,,,,,,,,,,,20220524,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/J4LwUYPU65.pdf,2.0999999,,26,"1,8",,,,1090,POINT (12.55597788541426 55.68457928502142)
trafiktaelling.1091,10217,Borups Allé,vest for Jagtvej,15,100,Øvrige tællinger,3111,"5,1",3600,4100,3751,"5,7",3900,4600,,,,,,,,,,,20230509,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/zVzSoIoTcq.pdf,5.0999999,5.69999981,219,"1,09",,,14,1091,POINT (12.540929482207643 55.68988595535834)
trafiktaelling.1092,10218,Ewaldsgade,nord for Åboulevard,9,100,Øvrige tællinger,144,"4,2",200,200,385,,400,500,,,,,,,,,,,20220524,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/1wTxWxtcT2.pdf,4.19999981,,6,"4,2",,,,1092,POINT (12.557427033322675 55.682721371406046)
trafiktaelling.1093,10219,Hørsholmsgade,syd for Stefansgade,26,100,Øvrige tællinger,499,"1,6",600,700,791,,800,1000,,,,,,,,,,,20230509,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/MxTOG3Ii6y.pdf,1.60000002,,8,"1,6",,,,1093,POINT (12.542494772323748 55.69307878527247)
trafiktaelling.1094,10220,Nørrebrogade,vest for Griffenfeldsgade,56,100,Øvrige tællinger,2949,"17,6",3500,3900,21489,"4,3",22100,26200,,,,,,,,,,,20220531,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Iuxdsl8DzR.pdf,17.60000038,4.30000019,75,"2,54",,,8,1094,POINT (12.55568031420005 55.68981048264876)
trafiktaelling.1095,10221,Peblinge Dossering,FOD,4,100,Øvrige tællinger,,,,,,,,,2010,2400,2400,,,,,,,2400,20220519,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/GUBF7VXegz.pdf,,,,,,,,1095,POINT (12.562013339867999 55.686962661025)
trafiktaelling.1096,10222,Wesselsgade,syd for Baggesensgade,2,100,Øvrige tællinger,235,"1,7",300,300,1268,,1300,1500,,,,,,,,,,,20220519,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/zoxDxJu0pp.pdf,1.70000005,,4,"1,7",,,,1096,POINT (12.560855737017778 55.68646125863671)
trafiktaelling.1097,10223,Wesselsgade,nord for Korsgade,24,100,Øvrige tællinger,134,"1,5",200,200,1127,,1200,1400,,,,,,,,,,,20220519,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/atbUJfXMXm.pdf,1.5,,1,"0,7",,,,1097,POINT (12.559195970823948 55.685026862012464)
trafiktaelling.1098,10224,Indiakaj,,20,100,Øvrige tællinger,2437,"12,1",2900,3200,2105,"2,2",2200,2600,,,,,,,,,,,20220608,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/zBoZUpAqlf.pdf,12.10000038,2.20000005,64,"2,62",,,82,1098,POINT (12.598621712251155 55.6951351423008)
